page,imdb_id,title,year,rating,rating_count,runtime_minutes,certificate,genres,plot,url
19,tt0101410,Barton Fink,1991,7.6,134859,116,R,"Comedy, Drama, Thriller",A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.,https://www.imdb.com/title/tt0101410/
19,tt0112740,Crimson Tide,1995,7.4,134788,116,R,"Action, Drama, Thriller","On a U.S. nuclear missile sub, a young First Officer stages a mutiny to prevent his trigger-happy Captain from launching his missiles before confirming his orders to do so.",https://www.imdb.com/title/tt0112740/
19,tt0361596,Fahrenheit 9/11,2004,7.5,134755,122,R,"Documentary, Drama, War",Michael Moore's view on what happened to the United States after 9/11 and how the Bush Administration allegedly used the tragic event to push forward its agenda for unjust wars in Afghanistan and Iraq.,https://www.imdb.com/title/tt0361596/
19,tt5742374,You Were Never Really Here,2017,6.7,134664,89,R,"Crime, Drama, Thriller","A traumatized veteran unafraid of violence tracks down missing girls for a living. When a job spins out of control, Joe's nightmares overtake him as a conspiracy is uncovered leading to what could be his death trip or his awakening.",https://www.imdb.com/title/tt5742374/
19,tt2404233,Gods of Egypt,2016,5.4,134644,127,PG-13,"Action, Adventure, Drama","Mortal hero Bek teams with the god Horus in an alliance against Set, the merciless god of darkness, who has usurped Egypt's throne, plunging the once peaceful and prosperous empire into chaos and conflict.",https://www.imdb.com/title/tt2404233/
19,tt1862079,Safety Not Guaranteed,2012,6.9,134558,86,R,"Adventure, Comedy, Drama",Three magazine employees head out on an assignment to interview a guy who placed a classified advertisement seeking a companion for time travel.,https://www.imdb.com/title/tt1862079/
19,tt7401588,Instant Family,2018,7.3,134318,118,PG-13,"Comedy, Drama",A couple find themselves in over their heads when they foster three children.,https://www.imdb.com/title/tt7401588/
19,tt0480025,This Is England,2006,7.7,134298,101,Not Rated,"Crime, Drama","A young boy becomes friends with a gang of skinheads. Friends soon become like family, and relationships will be pushed to the very limit.",https://www.imdb.com/title/tt0480025/
19,tt0120632,City of Angels,1998,6.7,133929,114,PG-13,"Drama, Fantasy, Romance",An angel considers becoming human after falling in love with a Los Angeles surgeon.,https://www.imdb.com/title/tt0120632/
19,tt1911644,The Call,2013,6.7,133924,94,R,"Drama, Horror, Thriller","When a veteran 911 operator takes a life-altering call from a teenage girl who has just been abducted, she realizes that she must confront a killer from her past in order to save the girl's life.",https://www.imdb.com/title/tt1911644/
19,tt0418689,Flags of Our Fathers,2006,7.1,133703,135,R,"Action, Adventure, Drama","The life stories of the six men who raised the flag at the Battle of Iwo Jima, a turning point in World War II.",https://www.imdb.com/title/tt0418689/
19,tt0053198,The 400 Blows,1959,8,133583,99,Not Rated,"Crime, Drama","A young boy, left without attention, delves into a life of petty crime.",https://www.imdb.com/title/tt0053198/
19,tt0467197,Max Payne,2008,5.3,133454,100,PG-13,"Action, Crime, Drama","Coming together to solve a series of murders in New York City are a police detective and an assassin, who will be hunted by the police, the mob, and a ruthless corporation.",https://www.imdb.com/title/tt0467197/
19,tt5164432,"Love, Simon",2018,7.5,133335,110,PG-13,"Comedy, Drama, Romance","Simon Spier keeps a huge secret from his family, his friends and all of his classmates: he's gay. When that secret is threatened, Simon must face everyone and come to terms with his identity.",https://www.imdb.com/title/tt5164432/
19,tt0164184,The Sum of All Fears,2002,6.5,133319,124,PG-13,"Action, Drama, Thriller","CIA analyst Jack Ryan must stop the plans of a Neo-Nazi faction that threatens to incite a catastrophic conflict between the United States and Russia by detonating a nuclear weapon at a football game in Baltimore, Maryland.",https://www.imdb.com/title/tt0164184/
19,tt0455824,Australia,2008,6.6,133300,165,PG-13,"Adventure, Drama, Romance","In 1939, an Englishwoman inherits a sprawling ranch in northern Australia and reluctantly makes a pact with a stockman to drive 2000 head of cattle over unforgiving landscape.",https://www.imdb.com/title/tt0455824/
19,tt0462590,Step Up,2006,6.5,133207,104,PG-13,"Crime, Drama, Music",A troubled guy but a gifted dancer attracts the attention of a talented ballerina at a Maryland school.,https://www.imdb.com/title/tt0462590/
19,tt14208870,The Fabelmans,2022,7.5,133018,151,PG-13,Drama,"Growing up in post-World War II era Arizona, young Sammy Fabelman aspires to become a filmmaker as he reaches adolescence, but soon discovers a shattering family secret and explores how the power of films can help him see the truth.",https://www.imdb.com/title/tt14208870/
19,tt1000774,Sex and the City,2008,5.7,132699,145,R,"Comedy, Drama, Romance","Carrie is finally getting married to her Mr. Big, but heartbreak ensues when an observation by Miranda inadvertently causes him to jilt her.",https://www.imdb.com/title/tt1000774/
19,tt1228987,Let Me In,2010,7.1,132624,116,R,"Drama, Fantasy, Horror",A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.,https://www.imdb.com/title/tt1228987/
19,tt4495098,Gran Turismo,2023,7.1,132308,134,PG-13,"Action, Adventure, Drama","Based on the unbelievable, inspiring true story of a team of underdogs - a struggling, working-class gamer, a failed former race car driver, and an idealistic motorsport exec - who risk it all to take on the most elite sport in the world.",https://www.imdb.com/title/tt4495098/
19,tt0317198,Bridget Jones: The Edge of Reason,2004,6,132305,108,R,"Comedy, Drama, Romance","After finding love, Bridget Jones questions if she really has everything she'd ever dreamed of having.",https://www.imdb.com/title/tt0317198/
19,tt0490215,Silence,2016,7.2,132197,161,R,"Drama, History","In the 17th century, two Portuguese Jesuit priests travel to Japan in an attempt to locate their mentor, who is rumored to have committed apostasy, and to propagate Catholicism.",https://www.imdb.com/title/tt0490215/
20,tt0056801,8½,1963,8,131911,138,Not Rated,Drama,"Guido seeks peace after his success but faces pressure from past collaborators. As he struggles with creativity, he reflects on his life and past romances.",https://www.imdb.com/title/tt0056801/
20,tt8999762,The Brutalist,2024,7.2,131780,216,R,Drama,A visionary architect flees post-war Europe in 1947 for a brighter future in the United States and finds his life forever changed by a wealthy client.,https://www.imdb.com/title/tt8999762/
20,tt23561236,American Fiction,2023,7.5,131702,117,R,"Comedy, Drama",A novelist who's fed up with the establishment profiting from Black entertainment uses a pen name to write a book that propels him into the heart of the hypocrisy and madness he claims to disdain.,https://www.imdb.com/title/tt23561236/
20,tt0289992,The Life of David Gale,2003,7.5,131609,130,R,"Crime, Drama, Mystery",A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,https://www.imdb.com/title/tt0289992/
20,tt0162346,Ghost World,2001,7.3,131591,111,R,"Comedy, Drama","Two eccentric best friends graduate high school and respond to a man's romance-seeking newspaper ad as a gag, only to find their lives becoming increasingly complicated.",https://www.imdb.com/title/tt0162346/
20,tt0365907,A Walk Among the Tombstones,2014,6.5,131467,114,R,"Action, Crime, Drama",Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,https://www.imdb.com/title/tt0365907/
20,tt0119395,The Jackal,1997,6.4,131280,124,R,"Action, Crime, Drama","An imprisoned I.R.A. fighter is freed to help stop a brutal, seemingly ""faceless"" assassin from completing his next job.",https://www.imdb.com/title/tt0119395/
20,tt1206543,Out of the Furnace,2013,6.7,131269,116,R,"Crime, Drama, Thriller",A steelworker takes matters into his own hands after police fail to find his missing brother.,https://www.imdb.com/title/tt1206543/
20,tt1355630,If I Stay,2014,6.7,131037,107,PG-13,"Comedy, Drama, Fantasy","Life changes in an instant for young Mia Hall after a car accident puts her in a coma. During an out-of-body experience, she must decide whether to wake up and live a life far different than she had imagined. The choice is hers if she can go on.",https://www.imdb.com/title/tt1355630/
20,tt0182789,Bicentennial Man,1999,6.9,130994,132,PG,"Drama, Romance, Sci-Fi","The life and times of Andrew, a robot purchased as a household appliance programmed to perform menial tasks. As Andrew begins to experience emotions and creative thought, the Martin family soon discovers they don't have an ordinary robot.",https://www.imdb.com/title/tt0182789/
20,tt1172049,Demolition,2015,7,130980,101,R,"Comedy, Drama",A woman and her son befriend a successful investment banker whose life begins to unravel following the death of his wife.,https://www.imdb.com/title/tt1172049/
20,tt0112461,The Basketball Diaries,1995,7.3,130965,102,R,"Biography, Crime, Drama",A teenager finds his dreams of becoming a basketball star threatened after he free falls into the harrowing world of drug addiction.,https://www.imdb.com/title/tt0112461/
20,tt0203019,Men of Honor,2000,7.2,130865,129,R,"Biography, Drama","Carl Brashear is an ambitious sharecropper who joins the U.S. Navy to become the world's first black master diver. But as he works through diving training, the racist Master Chief sets out to make Carl's journey as difficult as possible.",https://www.imdb.com/title/tt0203019/
20,tt0085794,The King of Comedy,1982,7.8,130798,109,PG,"Comedy, Crime, Drama","Rupert is an aspiring stand-up comedian, who is willing to go the extra mile in his attempt to appear in the late night show hosted by his idol.",https://www.imdb.com/title/tt0085794/
20,tt6048922,Greyhound,2020,7,130791,91,PG-13,"Drama, History, War","Several months after the U.S. entry into World War II, an inexperienced U.S. Navy commander must lead an Allied convoy being stalked by a German submarine wolf pack.",https://www.imdb.com/title/tt6048922/
20,tt4777008,Maleficent: Mistress of Evil,2019,6.6,130779,119,PG,"Adventure, Drama, Family","Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.",https://www.imdb.com/title/tt4777008/
20,tt0397101,The Skeleton Key,2005,6.5,130707,104,PG-13,"Drama, Horror, Mystery",A hospice nurse working at a New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.,https://www.imdb.com/title/tt0397101/
20,tt0146838,Any Given Sunday,1999,6.9,130691,162,R,"Drama, Sport",A behind-the-scenes look at the life-and-death struggles of modern-day gladiators and those who lead them.,https://www.imdb.com/title/tt0146838/
20,tt0064665,Midnight Cowboy,1969,7.8,130339,113,R,Drama,"A naive hustler travels from Texas to New York City to seek personal fortune, finding a new friend in the process.",https://www.imdb.com/title/tt0064665/
20,tt0422720,Marie Antoinette,2006,6.5,130176,123,PG-13,"Biography, Drama, History","The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 14 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles.",https://www.imdb.com/title/tt0422720/
20,tt0430357,Miami Vice,2006,6.1,130129,132,R,"Action, Crime, Drama",Vice detectives Crockett and Tubbs see their respective personal and professional lives become dangerously intertwined.,https://www.imdb.com/title/tt0430357/
20,tt0218967,The Family Man,2000,6.9,130116,125,PG-13,"Comedy, Drama, Fantasy","Offered the opportunity to see how the other half lives, a fast-lane investment broker, wakes up to find that his sports car and girlfriend have become a mini-van and a wife.",https://www.imdb.com/title/tt0218967/
20,tt0435651,The Giver,2014,6.4,130102,97,PG-13,"Drama, Romance, Sci-Fi","In a seemingly perfect community without war, pain, suffering, differences, or choices, a young boy is chosen to learn from an elderly man, the true pain and pleasure of the real world.",https://www.imdb.com/title/tt0435651/
20,tt0472062,Charlie Wilson's War,2007,7,129977,102,R,"Biography, Comedy, Drama","A drama based on Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets have some unforeseen and long-reaching effects.",https://www.imdb.com/title/tt0472062/
20,tt9243804,The Green Knight,2021,6.6,129772,130,R,"Adventure, Drama, Fantasy",A fantasy retelling of the medieval story of Sir Gawain and the Green Knight.,https://www.imdb.com/title/tt9243804/
